SampleID	TERT	Tissue	Tissues	Description	EXTEND
GTEX-17F9Y-0826-SM-7LG52	0	Blood Vessel	ArteryTibial	ArteryTibial	0.370108788
GTEX-17F9Y-0926-SM-79OJU	0	Nerve	NerveTibial	Nerve_Tibial	0.525915497
GTEX-17F9Y-1026-SM-7IGO4	0.1701	Lung	Lung	Lung	0.448089225
GTEX-17F9Y-1226-SM-7EPGE	0.01043	Heart	Heart_AA	Heart_AtrialAppendage	0.465999131
GTEX-17F9Y-1426-SM-7IGOO	0	Blood Vessel	ArteryCoronary	ArteryCoronary	0.492057007
GTEX-17F9Y-1826-SM-7IGMI	0	Esophagus	Esophagus_Muscularis	Esophagus_Muscularis	0.426746245
GTEX-17F9Y-2326-SM-7DUFP	0.05333	Vagina	Vagina	Vagina	0.615286061
GTEX-17F9Y-2626-SM-7IGN9	0	Colon	Colon_Sigmoid	Colon_Sigmoid	0.220536434
GTEX-17GQL-0005-SM-7MKF4	0	Blood	WholeBlood	WholeBlood	0.098697733
GTEX-17GQL-0126-SM-72D5Q	0.3463	Spleen	Spleen	Spleen	0.589938742
GTEX-17GQL-0326-SM-7LG5U	0	Breast	Breast	Breast_MammaryTissue	0.639716738
GTEX-17GQL-0426-SM-7LG5V	0	Blood Vessel	ArteryCoronary	ArteryCoronary	0.501230887
GTEX-17GQL-0526-SM-72D5N	0.03535	Heart	Heart_LV	Heart_LeftVentricle	0.552189059
GTEX-17GQL-0626-SM-731CN	0	Heart	Heart_AA	Heart_AtrialAppendage	0.482152615
GTEX-17GQL-0726-SM-731BL	0.02724	Lung	Lung	Lung	0.444684423
GTEX-17GQL-0826-SM-731AM	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.558532367
GTEX-17GQL-1226-SM-7KFTS	0.3077	Stomach	Stomach	Stomach	0.572731064
GTEX-17GQL-1526-SM-7LTAC	0.7064	Colon	Colon_Transverse	Colon_Transverse	0.615210312
GTEX-17GQL-1626-SM-7LG69	0.02405	Colon	Colon_Sigmoid	Colon_Sigmoid	0.482789356
GTEX-17GQL-1726-SM-718B8	2.538	Testis	Testis	Testis	0.75149478
GTEX-17GQL-1926-SM-718B9	0.005744	Muscle	MuscleSkeletal	Muscle_Skeletal	0.322685578
GTEX-17GQL-2026-SM-718BA	0.2763	Skin	Skin_SunExposed	Skin_SunExposed	0.522842177
GTEX-17GQL-2226-SM-718BB	0.06123	Blood Vessel	ArteryTibial	ArteryTibial	0.398505468
GTEX-17GQL-2326-SM-731EJ	0.03812	Blood Vessel	ArteryAorta	ArteryAorta	0.441335949
GTEX-17HG3-0006-SM-7MKFE	0.05627	Blood	WholeBlood	WholeBlood	0.517295765
GTEX-17HG3-0011-R10b-SM-7LT97	0.1744	Brain	Brain_FC	Brain_Frontal Cortex	0.498509819
GTEX-17HG3-0011-R11b-SM-7KFT4	0	Brain	Brain_CH	Brain_CerebellarHemisphere	0.657233782
GTEX-17HG3-0011-R1a-SM-7LG6H	0	Brain	Brain_Hippocampus	Brain_Hippocampus	0.120908995
GTEX-17HG3-0011-R4a-SM-7IGLL	0	Brain	BrainAmygdala	BrainAmygdala	0.560390601
GTEX-17HG3-0011-R5a-SM-7DUEW	0.05317	Brain	Brain_Caudate	Brain_Caudate(basalganglia)	0.505280189
GTEX-17HG3-0011-R6b-SM-79OK8	0.2151	Brain	Brain_NA	Brain_NucleusAccumbens(basalganglia)	0.476059557
GTEX-17HG3-0011-R7b-SM-7EPGR	0.07213	Brain	Brain_Putamen	Brain_Putamen(basalganglia)	0.395870668
GTEX-17HG3-0011-R8a-SM-79OK7	0.0472	Brain	Brain_Hypothalamus	Brain_Hypothalamus	0.46397321
GTEX-17HG3-0126-SM-7IGNH	0.3177	Breast	Breast	Breast_MammaryTissue	0.533921016
GTEX-17HG3-0226-SM-7EWEA	0.02913	Thyroid	Thyroid	Thyroid	0.405730702
GTEX-17HG3-0326-SM-7IGP4	0.02417	Lung	Lung	Lung	0.421009463
GTEX-17HG3-1126-SM-7DUFC	0.00597	Colon	Colon_Sigmoid	Colon_Sigmoid	0.40757589
GTEX-17HG3-2226-SM-7938L	0.0693	Skin	Skin_SunExposed	Skin_SunExposed	0.481385397
GTEX-17HG3-2326-SM-79OKH	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.539583563
GTEX-17HG3-2526-SM-7IGOD	0	Nerve	NerveTibial	Nerve_Tibial	0.273335212
GTEX-17HG3-2626-SM-7DUF2	0.2261	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.565490151
GTEX-17HG3-2726-SM-7DHL5	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.429515443
GTEX-17HG3-2826-SM-7EPGO	0	Brain	Brain_Cerebellum	Brain_Cerebellum	0.489551354
GTEX-17HG3-2926-SM-79ON8	0.1065	Brain	Brain_Cortex	Brain_Cortex	0.441306143
GTEX-17HG3-3026-SM-79ONC	0.02218	Pituitary	Pituitary	Pituitary	0.330042168
GTEX-17HGU-0126-SM-7DHLV	0	Adrenal Gland	Adrenal_GD	Adrenal_GD	0.507472643
GTEX-17HGU-0226-SM-7DHKV	0	Skin	Skin_SunExposed	Skin_SunExposed	0.561263544
GTEX-17HGU-0326-SM-7DUER	0.009175	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.550263452
GTEX-17HGU-0426-SM-7DUES	0.02199	Nerve	NerveTibial	Nerve_Tibial	0.584485173
GTEX-17HGU-0526-SM-793BX	0	Blood Vessel	ArteryTibial	ArteryTibial	0.534546241
GTEX-17HGU-0626-SM-7939Y	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.295859609
GTEX-17HGU-0726-SM-7DUFN	3.44	Testis	Testis	Testis	0.758220147
GTEX-17HGU-0826-SM-7EWE5	0.03015	Thyroid	Thyroid	Thyroid	0.457273355
GTEX-17HGU-0926-SM-79OKO	0	Lung	Lung	Lung	0.25922921
GTEX-17HGU-1026-SM-79OKL	0	Heart	Heart_LV	Heart_LeftVentricle	0.250717764
GTEX-17HGU-1126-SM-793BP	0	Heart	Heart_AA	Heart_AtrialAppendage	0.448032952
GTEX-17HGU-1326-SM-79OKB	0	Breast	Breast	Breast_MammaryTissue	0.584482589
GTEX-17HGU-1426-SM-7938G	0.2658	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.667907738
GTEX-17HGU-1526-SM-7EWE4	0.04112	Esophagus	Esophagus_Muscularis	Esophagus_Muscularis	0.450529829
GTEX-17HGU-1726-SM-79OKM	0.07098	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.52488579
GTEX-17HGU-1826-SM-7IGQM	0	Liver	Liver	Liver	0.467100874
GTEX-17HGU-2026-SM-79OKS	0.04105	Pancreas	Pancreas	Pancreas	0.550496092
GTEX-17HGU-2126-SM-7IGOV	0.2638	Stomach	Stomach	Stomach	0.669364433
GTEX-17HGU-2326-SM-7DUFE	0.1996	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.540794261
GTEX-17HGU-2426-SM-7EWDP	0.6615	Colon	Colon_Transverse	Colon_Transverse	0.65231661
GTEX-17HGU-2626-SM-79OKN	0.04405	Colon	Colon_Sigmoid	Colon_Sigmoid	0.467237277
GTEX-17HHE-0126-SM-79398	0	Liver	Liver	Liver	0.551561586
GTEX-17HHE-0226-SM-79399	0	Adrenal Gland	Adrenal_GD	Adrenal_GD	0.575830148
GTEX-17HHE-0326-SM-793BH	1.116	Spleen	Spleen	Spleen	0.623360494
GTEX-17HHE-0426-SM-79OK3	0.01839	Thyroid	Thyroid	Thyroid	0.587738115
GTEX-17HHE-0526-SM-7DUGR	0.01255	Pancreas	Pancreas	Pancreas	0.541872533
GTEX-17HHE-0626-SM-7DHL6	0.02445	Lung	Lung	Lung	0.436974427
GTEX-17HHE-0726-SM-7DHL7	0	Esophagus	Esophagus_Muscularis	Esophagus_Muscularis	0.474147754
GTEX-17HHE-0826-SM-793A2	0.0189	Esophagus	Esophagus_GEJ	Esophagus_GastroesophagealJunction	0.4572882
GTEX-17HHE-0926-SM-7938K	0.1625	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.800601479
GTEX-17HHE-1026-SM-79ON6	0.2431	Stomach	Stomach	Stomach	0.555353183
GTEX-17HHE-1126-SM-793BS	0	Prostate	Prostate	Prostate	0.601910523
GTEX-17HHE-1226-SM-793C6	3.692	Testis	Testis	Testis	0.840578918
GTEX-17HHE-1326-SM-7EWDZ	0	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.555693977
GTEX-17HHE-1426-SM-7EPH4	0.009124	Breast	Breast	Breast_MammaryTissue	0.552281355
GTEX-17HHE-1526-SM-793AS	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.625160243
GTEX-17HHE-1626-SM-7DHLN	0	Colon	Colon_Sigmoid	Colon_Sigmoid	0.535303021
GTEX-17HHE-1726-SM-79OKT	0.4777	Small Intestine	Small_Intestine	Small_Intestine	0.574198873
GTEX-17HHE-1826-SM-79OKE	1.493	Colon	Colon_Transverse	Colon_Transverse	0.756748646
GTEX-17HHE-1926-SM-7EPGW	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.617244519
GTEX-17HHE-2026-SM-79OKF	0	Skin	Skin_SunExposed	Skin_SunExposed	0.586436294
GTEX-17HHE-2126-SM-7DHLO	0.01965	Muscle	MuscleSkeletal	Muscle_Skeletal	0.437206655
GTEX-17HHE-2226-SM-7EPGN	0	Nerve	NerveTibial	Nerve_Tibial	0.481958284
GTEX-17HHE-2326-SM-793C5	0	Blood Vessel	ArteryTibial	ArteryTibial	0.488244146
GTEX-17HHY-0011-R1a-SM-7189V	0.01163	Brain	Brain_Hippocampus	Brain_Hippocampus	0.396287244
GTEX-17HHY-0011-R3a-SM-7EWDK	0.03266	Brain	Brain_ACC	Brain_AnteriorCingulateCortex	0.510409642
GTEX-17HHY-0011-R5b-SM-79OMZ	0.316	Brain	Brain_Caudate	Brain_Caudate(basalganglia)	0.512558785
GTEX-17HHY-0011-R6b-SM-7189Z	0.4792	Brain	Brain_NA	Brain_NucleusAccumbens(basalganglia)	0.517234152
GTEX-17HHY-0011-R7a-SM-718A1	0.1118	Brain	Brain_Putamen	Brain_Putamen(basalganglia)	0.441318445
GTEX-17HHY-0126-SM-7LG5D	0.08803	Skin	Skin_SunExposed	Skin_SunExposed	0.552258244
GTEX-17HHY-0226-SM-793BQ	0.02587	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.604422425
GTEX-17HHY-0326-SM-7938H	0.01152	Muscle	MuscleSkeletal	Muscle_Skeletal	0.484845218
GTEX-17HHY-0426-SM-7DHLC	0.07026	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.631226186
GTEX-17HHY-0526-SM-793BZ	0	Blood Vessel	ArteryTibial	ArteryTibial	0.186915587
GTEX-17HHY-0626-SM-7EPGF	0.02078	Nerve	NerveTibial	Nerve_Tibial	0.486884824
GTEX-17HHY-0726-SM-7IGM6	1.771	Testis	Testis	Testis	0.713741412
GTEX-17HHY-0826-SM-7EPID	0	Thyroid	Thyroid	Thyroid	0.499209714
GTEX-17HHY-0926-SM-793C1	0	Breast	Breast	Breast_MammaryTissue	0.602278577
GTEX-17HHY-1026-SM-7LG5E	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.38897664
GTEX-17HHY-1426-SM-7EWDQ	0	Heart	Heart_LV	Heart_LeftVentricle	0.293845872
GTEX-17HHY-1726-SM-7EWD7	0.02433	Esophagus	Esophagus_Muscularis	Esophagus_Muscularis	0.400941252
GTEX-17HHY-2226-SM-7KFS4	0	Adrenal Gland	Adrenal_GD	Adrenal_GD	0.306232609
GTEX-17HHY-2326-SM-7KFSR	0	Kidney	Kidney	Kidney_Cortex	0.223673633
GTEX-17HHY-2526-SM-7IGME	0.04756	Prostate	Prostate	Prostate	0.416666247
GTEX-17HHY-2926-SM-79OJW	0.03557	Brain	Brain_Cerebellum	Brain_Cerebellum	0.573154954
GTEX-17HHY-3026-SM-79OKP	0.06248	Brain	Brain_Cortex	Brain_Cortex	0.433529532
GTEX-17HHY-3126-SM-7KFSG	0.02122	Pituitary	Pituitary	Pituitary	0.43571915
GTEX-17HII-0005-SM-7MKF6	0	Blood	WholeBlood	WholeBlood	0.205981689
GTEX-17HII-0011-R10a-SM-79OMY	0.1103	Brain	Brain_FC	Brain_Frontal Cortex	0.503502977
GTEX-17HII-0011-R11b-SM-7KFSX	0.0112	Brain	Brain_CH	Brain_CerebellarHemisphere	0.662212311
GTEX-17HII-0011-R3a-SM-7LT9D	0.02853	Brain	Brain_ACC	Brain_AnteriorCingulateCortex	0.471123779
GTEX-17HII-0011-R5a-SM-7LG51	0.7543	Brain	Brain_Caudate	Brain_Caudate(basalganglia)	0.495788132
GTEX-17HII-0011-R7a-SM-79OMS	0.119	Brain	Brain_Putamen	Brain_Putamen(basalganglia)	0.409273055
GTEX-17HII-0011-R8a-SM-79OK6	0.2188	Brain	Brain_Hypothalamus	Brain_Hypothalamus	0.501035952
GTEX-17HII-0126-SM-7KFSS	1.337	Testis	Testis	Testis	0.686564431
GTEX-17HII-0226-SM-7LG4E	0.01903	Skin	Skin_SunExposed	Skin_SunExposed	0.473333849
GTEX-17HII-0326-SM-7LG4X	0.008471	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.572789424
GTEX-17HII-0426-SM-793A3	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.509549739
GTEX-17HII-0526-SM-7DHLP	0	Nerve	NerveTibial	Nerve_Tibial	0.341885052
GTEX-17HII-0626-SM-7LT9H	0.01003	Blood Vessel	ArteryTibial	ArteryTibial	0.420097431
GTEX-17HII-0826-SM-7DUFH	0.04965	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.370092174
GTEX-17HII-0926-SM-79ON7	0.05286	Lung	Lung	Lung	0.396391842
GTEX-17HII-1026-SM-7IGLY	0	Liver	Liver	Liver	0.190784227
GTEX-17HII-1126-SM-7IGOP	0.0329	Blood Vessel	ArteryCoronary	ArteryCoronary	0.374281039
GTEX-17HII-1426-SM-7EPGG	0.1588	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.534815453
GTEX-17HII-1826-SM-7DUFQ	0	Blood Vessel	ArteryAorta	ArteryAorta	0.172918484
GTEX-17HII-1926-SM-79OLB	0	Thyroid	Thyroid	Thyroid	0.491003694
GTEX-17HII-2426-SM-7KFTT	0.438	Stomach	Stomach	Stomach	0.549297763
GTEX-17HII-2526-SM-7LT8C	0.081	Prostate	Prostate	Prostate	0.484888611
GTEX-17HII-2926-SM-79OMK	0	Brain	Brain_Cerebellum	Brain_Cerebellum	0.600252389
GTEX-17HII-3026-SM-7EWFM	0.02292	Brain	Brain_Cortex	Brain_Cortex	0.454567396
GTEX-17HII-3126-SM-7KFRX	0.03826	Pituitary	Pituitary	Pituitary	0.395944652
GTEX-17JCI-0011-R10b-SM-718A2	0.2072	Brain	Brain_FC	Brain_Frontal Cortex	0.517473614
GTEX-17JCI-0011-R11a-SM-7189Y	0.02833	Brain	Brain_CH	Brain_CerebellarHemisphere	0.625749055
GTEX-17JCI-0011-R1b-SM-718A3	0.01885	Brain	Brain_Hippocampus	Brain_Hippocampus	0.477070623
GTEX-17JCI-0011-R6a-SM-72D6D	0.235	Brain	Brain_NA	Brain_NucleusAccumbens(basalganglia)	0.500597304
GTEX-17JCI-0126-SM-7LG5G	0.2676	Skin	Skin_SunExposed	Skin_SunExposed	0.617755987
GTEX-17JCI-0326-SM-7LG5H	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.193606382
GTEX-17JCI-0426-SM-7LG4R	0.01951	Nerve	NerveTibial	Nerve_Tibial	0.487208334
GTEX-17JCI-0626-SM-7IGM7	0	Thyroid	Thyroid	Thyroid	0.426370349
GTEX-17JCI-0726-SM-7EPH1	0.0843	Breast	Breast	Breast_MammaryTissue	0.471717293
GTEX-17JCI-0826-SM-7LT8W	0	Heart	Heart_AA	Heart_AtrialAppendage	0.419880153
GTEX-17JCI-1126-SM-7IGMM	0	Heart	Heart_LV	Heart_LeftVentricle	0.275130553
GTEX-17JCI-1226-SM-793D9	0.2188	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.690919559
GTEX-17JCI-1526-SM-7IGOQ	0	Lung	Lung	Lung	0.323977381
GTEX-17JCI-1626-SM-7EPGZ	0.01117	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.473745086
GTEX-17JCI-2226-SM-7LTA1	0.06643	Stomach	Stomach	Stomach	0.466285492
GTEX-17JCI-2326-SM-7IGPC	0	Ovary	Ovary	Ovary	0.625470284
GTEX-17JCI-2526-SM-7DHLB	0.01578	Vagina	Vagina	Vagina	0.481658754
GTEX-17JCI-2626-SM-7EWE6	0.1856	Colon	Colon_Transverse	Colon_Transverse	0.461212343
GTEX-17JCI-2826-SM-7IGNA	0	Colon	Colon_Sigmoid	Colon_Sigmoid	0.265886939
GTEX-17JCI-2926-SM-7DUFF	0.0808	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.598993733
GTEX-17JCI-3026-SM-7EWDR	0	Brain	Brain_Cerebellum	Brain_Cerebellum	0.627327472
GTEX-17JCI-3126-SM-7LTA2	0.1021	Brain	Brain_Cortex	Brain_Cortex	0.424802395
GTEX-17KNJ-0326-SM-7KFS5	0.01548	Adrenal Gland	Adrenal_GD	Adrenal_GD	0.373334829
GTEX-17KNJ-0426-SM-718AK	0.0163	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.515808557
GTEX-17KNJ-0526-SM-7LTA8	0	Blood Vessel	ArteryAorta	ArteryAorta	0.163746679
GTEX-17KNJ-0626-SM-7LT9L	0	Heart	Heart_AA	Heart_AtrialAppendage	0.474743834
GTEX-17KNJ-0826-SM-793A4	0.007839	Heart	Heart_LV	Heart_LeftVentricle	0.512803912
GTEX-17KNJ-0926-SM-7IGP2	0.09768	Lung	Lung	Lung	0.502073255
GTEX-17KNJ-1026-SM-79ONK	0	Thyroid	Thyroid	Thyroid	0.594411814
GTEX-17KNJ-1126-SM-7KFT6	2.457	Testis	Testis	Testis	0.757702373
GTEX-17KNJ-1226-SM-7LT9M	0.09319	Esophagus	Esophagus_Muscularis	Esophagus_Muscularis	0.499059404
GTEX-17KNJ-1326-SM-7KFTG	0.2158	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.679518823
GTEX-17KNJ-1526-SM-7LTA9	0	Stomach	Stomach	Stomach	0.462994061
GTEX-17KNJ-1626-SM-718AL	0.04224	Small Intestine	Small_Intestine	Small_Intestine	0.4191557
GTEX-17KNJ-1726-SM-7LG6A	0.4238	Colon	Colon_Transverse	Colon_Transverse	0.485661175
GTEX-17KNJ-1826-SM-7LT9N	0	Colon	Colon_Sigmoid	Colon_Sigmoid	0.489487834
GTEX-17KNJ-1926-SM-7KFRV	0.007367	Pancreas	Pancreas	Pancreas	0.577816226
GTEX-17KNJ-2026-SM-7LG53	0.009479	Breast	Breast	Breast_MammaryTissue	0.577644092
GTEX-17KNJ-2126-SM-718AM	0.1062	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.566251157
GTEX-17KNJ-2226-SM-7LG6W	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.563796707
GTEX-17KNJ-2326-SM-7DHLQ	0.07782	Skin	Skin_SunExposed	Skin_SunExposed	0.504766804
GTEX-17KNJ-2426-SM-7DHLR	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.503700817
GTEX-17KNJ-2526-SM-7DUFR	0	Blood Vessel	ArteryTibial	ArteryTibial	0.542562886
GTEX-17KNJ-2726-SM-7KFRE	0.008397	Salivary Gland	MinorSalivaryGland	MinorSalivaryGland	0.537884944
GTEX-17MF6-0011-R1a-SM-72D6O	0.01989	Brain	Brain_Hippocampus	Brain_Hippocampus	0.526264145
GTEX-17MF6-0011-R5a-SM-731BA	0.1018	Brain	Brain_Caudate	Brain_Caudate(basalganglia)	0.494314607
GTEX-17MF6-0011-R6b-SM-7LG6G	0.4418	Brain	Brain_NA	Brain_NucleusAccumbens(basalganglia)	0.516311861
GTEX-17MF6-0011-R7b-SM-7LG6J	0.04971	Brain	Brain_Putamen	Brain_Putamen(basalganglia)	0.430021513
GTEX-17MF6-0126-SM-7LG4F	0.03669	Skin	Skin_SunExposed	Skin_SunExposed	0.546045602
GTEX-17MF6-0226-SM-7LG4G	0.01736	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.525952989
GTEX-17MF6-0326-SM-7EPH5	0	Breast	Breast	Breast_MammaryTissue	0.574927484
GTEX-17MF6-0426-SM-79ONB	0	Nerve	NerveTibial	Nerve_Tibial	0.510776956
GTEX-17MF6-0526-SM-7LG4H	0.01995	Blood Vessel	ArteryTibial	ArteryTibial	0.483072357
GTEX-17MF6-0626-SM-7LT8D	0	Thyroid	Thyroid	Thyroid	0.19519
GTEX-17MF6-0726-SM-7LT8E	0	Heart	Heart_LV	Heart_LeftVentricle	0.390418834
GTEX-17MF6-0826-SM-7LT8F	0.02378	Lung	Lung	Lung	0.354240019
GTEX-17MF6-0926-SM-7LTAL	0	Heart	Heart_AA	Heart_AtrialAppendage	0.46823815
GTEX-17MF6-1026-SM-7EWE1	0.01618	Blood Vessel	ArteryAorta	ArteryAorta	0.376402047
GTEX-17MF6-1126-SM-7DUFS	0.00769	Liver	Liver	Liver	0.419557459
GTEX-17MF6-1326-SM-79ONE	0.01414	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.592579019
GTEX-17MF6-1426-SM-7IGOX	0	Pancreas	Pancreas	Pancreas	0.297509261
GTEX-17MF6-1726-SM-7LTA3	0	Esophagus	Esophagus_GEJ	Esophagus_GastroesophagealJunction	0.481061838
GTEX-17MF6-2026-SM-7LG5I	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.330746442
GTEX-17MF6-2126-SM-7KFS7	0.1511	Stomach	Stomach	Stomach	0.516698275
GTEX-17MF6-2426-SM-7LTAM	0.1661	Colon	Colon_Transverse	Colon_Transverse	0.531324748
GTEX-17MF6-2626-SM-79OKQ	0.04444	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.51072643
GTEX-17MF6-2726-SM-7IGMZ	1.313	Testis	Testis	Testis	0.64217962
GTEX-17MF6-2926-SM-7LTAW	0.07363	Brain	Brain_Cortex	Brain_Cortex	0.39946929
GTEX-17MFQ-0526-SM-7KFTX	0.3693	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.787475044
GTEX-17MFQ-0626-SM-793A7	0	Esophagus	Esophagus_Muscularis	Esophagus_Muscularis	0.569397624
GTEX-17MFQ-0826-SM-793C8	3.17	Testis	Testis	Testis	0.77897832
GTEX-17MFQ-0926-SM-7LG4S	0	Breast	Breast	Breast_MammaryTissue	0.570717432
GTEX-17MFQ-1026-SM-7KFSZ	0.3677	Small Intestine	Small_Intestine	Small_Intestine	0.56709734
GTEX-17MFQ-1126-SM-7LT9O	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.486993447
GTEX-17MFQ-1226-SM-7KFSA	0.01982	Colon	Colon_Sigmoid	Colon_Sigmoid	0.42990444
GTEX-17MFQ-1326-SM-718BX	0.02453	Prostate	Prostate	Prostate	0.404431099
GTEX-17MFQ-1526-SM-7KFRR	0.05977	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.527042721
GTEX-17MFQ-1626-SM-7938Z	0.09338	Salivary Gland	MinorSalivaryGland	MinorSalivaryGland	0.593717239
GTEX-17MFQ-1726-SM-793C7	0.2233	Skin	Skin_SunExposed	Skin_SunExposed	0.577276869
GTEX-17MFQ-1826-SM-7DHLS	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.606117203
GTEX-17MFQ-1926-SM-793A6	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.189109033
GTEX-17MFQ-2126-SM-7LG5W	0	Blood Vessel	ArteryTibial	ArteryTibial	0.440644861
GTEX-183FY-0126-SM-7LT9P	0.2678	Skin	Skin_SunExposed	Skin_SunExposed	0.521786789
GTEX-183FY-0226-SM-7LG54	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.087164123
GTEX-183FY-0326-SM-793BY	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.576254942
GTEX-183FY-0426-SM-7MKGK	0.02297	Nerve	NerveTibial	Nerve_Tibial	0.560278244
GTEX-183FY-0526-SM-7939Z	0	Blood Vessel	ArteryTibial	ArteryTibial	0.428810236
GTEX-183FY-0626-SM-79OKR	0	Thyroid	Thyroid	Thyroid	0.215276985
GTEX-183FY-0726-SM-793C3	0.07774	Lung	Lung	Lung	0.650399717
GTEX-183FY-1026-SM-7939A	0.0328	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.473060022
GTEX-183FY-1126-SM-7DHLJ	0	Breast	Breast	Breast_MammaryTissue	0.608962727
GTEX-183FY-1226-SM-7DHLK	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.595507371
GTEX-183FY-1326-SM-7DHLL	0	Esophagus	Esophagus_Muscularis	Esophagus_Muscularis	0.453053208
GTEX-183FY-1426-SM-7DHLM	0	Colon	Colon_Sigmoid	Colon_Sigmoid	0.51372139
GTEX-183FY-1526-SM-7IGOW	0.08463	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.756669993
GTEX-183FY-1626-SM-793D8	1.575	Small Intestine	Small_Intestine	Small_Intestine	0.652926068
GTEX-183FY-1726-SM-7LT9Q	0	Esophagus	Esophagus_GEJ	Esophagus_GastroesophagealJunction	0.501114864
GTEX-183FY-1926-SM-7KFRI	2.396	Testis	Testis	Testis	0.787015129
GTEX-183WM-0011-R11a-SM-718A5	0.045	Brain	Brain_CH	Brain_CerebellarHemisphere	0.619384796
GTEX-183WM-0011-R1a-SM-718A8	0.02126	Brain	Brain_Hippocampus	Brain_Hippocampus	0.442194924
GTEX-183WM-0011-R4a-SM-7LG6S	0	Brain	BrainAmygdala	BrainAmygdala	0.497069894
GTEX-183WM-0011-R5a-SM-718A4	0.2812	Brain	Brain_Caudate	Brain_Caudate(basalganglia)	0.468566597
GTEX-183WM-0011-R6b-SM-72D66	0.3932	Brain	Brain_NA	Brain_NucleusAccumbens(basalganglia)	0.422629804
GTEX-183WM-0011-R7b-SM-731AX	0.3276	Brain	Brain_Putamen	Brain_Putamen(basalganglia)	0.481716697
GTEX-183WM-0011-R8a-SM-7189W	0.02931	Brain	Brain_Hypothalamus	Brain_Hypothalamus	0.446359851
GTEX-183WM-0126-SM-7LTAB	0.04808	Skin	Skin_SunExposed	Skin_SunExposed	0.463215852
GTEX-183WM-0226-SM-7LT8T	0.008085	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.530238293
GTEX-183WM-0326-SM-72D5V	0.06298	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.469618984
GTEX-183WM-0426-SM-731B1	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.247638249
GTEX-183WM-0526-SM-731BD	0	Nerve	NerveTibial	Nerve_Tibial	0.453780549
GTEX-183WM-0726-SM-7LTAA	0	Breast	Breast	Breast_MammaryTissue	0.568910049
GTEX-183WM-0926-SM-718AN	0.0102	Heart	Heart_AA	Heart_AtrialAppendage	0.285383714
GTEX-183WM-1726-SM-7KFT5	0.1797	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.727695202
GTEX-183WM-1926-SM-72D5F	0.1521	Ovary	Ovary	Ovary	0.487474743
GTEX-183WM-2126-SM-7LG4I	0.008988	Vagina	Vagina	Vagina	0.385808643
GTEX-183WM-2526-SM-731BP	0	Colon	Colon_Sigmoid	Colon_Sigmoid	0.243444795
GTEX-183WM-2626-SM-7KFRY	0.01379	Thyroid	Thyroid	Thyroid	0.390991911
