SampleID	Cancer	Groups	EXTENDScores
TCGA-44-6148-11	LUAD	Normal	0.139983484
TCGA-44-6776-11	LUAD	Normal	0.133654382
TCGA-44-6777-11	LUAD	Normal	0.076240198
TCGA-44-6778-11	LUAD	Normal	0.165603422
TCGA-49-4490-11	LUAD	Normal	0.132014805
TCGA-49-4512-11	LUAD	Normal	0.140688851
TCGA-49-6742-11	LUAD	Normal	0.099221296
TCGA-49-6743-11	LUAD	Normal	0.100060633
TCGA-49-6744-11	LUAD	Normal	0.125080963
TCGA-49-6745-11	LUAD	Normal	0.071994318
TCGA-49-6761-11	LUAD	Normal	0.113810826
TCGA-50-5930-11	LUAD	Normal	0.110397624
TCGA-50-5931-11	LUAD	Normal	0.097983562
TCGA-50-5932-11	LUAD	Normal	0.117833559
TCGA-50-5933-11	LUAD	Normal	0.078028233
TCGA-50-5935-11	LUAD	Normal	0.090296914
TCGA-50-5936-11	LUAD	Normal	0.113037269
TCGA-50-5939-11	LUAD	Normal	0.090956791
TCGA-50-6595-11	LUAD	Normal	0.161316609
TCGA-51-4079-11	LUSC	Normal	0.137246362
TCGA-51-4080-11	LUSC	Normal	0.154391518
TCGA-51-4081-11	LUSC	Normal	0.077702349
TCGA-55-6968-11	LUAD	Normal	0.120979264
TCGA-55-6969-11	LUAD	Normal	0.12185256
TCGA-55-6970-11	LUAD	Normal	0.106096447
TCGA-55-6971-11	LUAD	Normal	0.108870762
TCGA-55-6972-11	LUAD	Normal	0.100566847
TCGA-55-6975-11	LUAD	Normal	0.140345977
TCGA-55-6978-11	LUAD	Normal	0.073291017
TCGA-55-6979-11	LUAD	Normal	0.11227188
TCGA-55-6980-11	LUAD	Normal	0.097449745
TCGA-55-6981-11	LUAD	Normal	0.089579901
TCGA-55-6982-11	LUAD	Normal	0.076140557
TCGA-55-6983-11	LUAD	Normal	0.183719094
TCGA-55-6984-11	LUAD	Normal	0.101506941
TCGA-55-6985-11	LUAD	Normal	0.147402467
TCGA-55-6986-11	LUAD	Normal	0.14564441
TCGA-56-7222-11	LUSC	Normal	0.113868287
TCGA-56-7579-11	LUSC	Normal	0.088789525
TCGA-56-7580-11	LUSC	Normal	0.128580252
TCGA-56-7582-11	LUSC	Normal	0.181285863
TCGA-56-7730-11	LUSC	Normal	0.105073347
TCGA-56-7731-11	LUSC	Normal	0.052806901
TCGA-56-7823-11	LUSC	Normal	0.173935581
TCGA-56-8082-11	LUSC	Normal	0.103338424
TCGA-56-8083-11	LUSC	Normal	0.105902549
TCGA-56-8201-11	LUSC	Normal	0.115993368
TCGA-56-8309-11	LUSC	Normal	0.16975365
TCGA-56-8623-11	LUSC	Normal	0.107777881
TCGA-58-8386-11	LUSC	Normal	0.081052688
TCGA-60-2709-11	LUSC	Normal	0.058052062
TCGA-73-4676-11	LUAD	Normal	0.087660303
TCGA-77-7138-11	LUSC	Normal	0.137084155
TCGA-77-7142-11	LUSC	Normal	0.119652472
TCGA-77-7335-11	LUSC	Normal	0.150309449
TCGA-77-7337-11	LUSC	Normal	0.123595678
TCGA-77-7338-11	LUSC	Normal	0.096833833
TCGA-77-8007-11	LUSC	Normal	0.11209281
TCGA-77-8008-11	LUSC	Normal	0.10342474
TCGA-85-7710-11	LUSC	Normal	0.27315647
TCGA-90-6837-11	LUSC	Normal	0.196750627
TCGA-90-7767-11	LUSC	Normal	0.089479862
TCGA-91-6828-11	LUAD	Normal	0.08477326
TCGA-91-6829-11	LUAD	Normal	0.143146222
TCGA-91-6831-11	LUAD	Normal	0.109876912
TCGA-91-6835-11	LUAD	Normal	0.115612002
TCGA-91-6836-11	LUAD	Normal	0.086163428
TCGA-91-6847-11	LUAD	Normal	0.106699287
TCGA-91-6849-11	LUAD	Normal	0.134193064
TCGA-92-7340-11	LUSC	Normal	0.119796071
TCGA-A3-3358-11	KIRC	Normal	0.113091271
TCGA-A3-3387-11	KIRC	Normal	0.036167899
TCGA-A4-A4ZT-11	KIRP	Normal	0.191715311
TCGA-A4-A57E-11	KIRP	Normal	0.214853351
TCGA-A6-2671-11	CRC	Normal	0.292741152
TCGA-A6-2675-11	CRC	Normal	0.273932863
TCGA-A6-2678-11	CRC	Normal	0.327512799
TCGA-A6-2679-11	CRC	Normal	0.343422803
TCGA-A6-2680-11	CRC	Normal	0.245871019
TCGA-A6-2682-11	CRC	Normal	0.370014234
TCGA-A6-2683-11	CRC	Normal	0.368862161
TCGA-A6-2684-11	CRC	Normal	0.349286417
TCGA-A6-2685-11	CRC	Normal	0.396010034
TCGA-A6-2686-11	CRC	Normal	0.323539572
TCGA-A6-5659-11	CRC	Normal	0.328352101
TCGA-A6-5662-11	CRC	Normal	0.285652314
TCGA-A6-5665-11	CRC	Normal	0.319890216
TCGA-A6-5667-11	CRC	Normal	0.37605423
TCGA-A7-A0CE-11	BRCA	Normal	0.205512799
TCGA-A7-A0CH-11	BRCA	Normal	0.199726243
TCGA-A7-A13E-11	BRCA	Normal	0.141789225
TCGA-A7-A13F-11	BRCA	Normal	0.226316262
TCGA-AA-3489-11	CRC	Normal	0.262598126
TCGA-AA-3496-11	CRC	Normal	0.252605707
TCGA-AA-3511-11	CRC	Normal	0.413354898
TCGA-AA-3514-11	CRC	Normal	0.418278561
TCGA-AA-3517-11	CRC	Normal	0.352660811
TCGA-AA-3518-11	CRC	Normal	0.281867257
TCGA-AA-3520-11	CRC	Normal	0.364588699
TCGA-AA-3522-11	CRC	Normal	0.382320357
TCGA-AA-3525-11	CRC	Normal	0.371920597
TCGA-AA-3527-11	CRC	Normal	0.323580318
TCGA-AA-3531-11	CRC	Normal	0.286337696
TCGA-AA-3534-11	CRC	Normal	0.363765192
TCGA-AA-3655-11	CRC	Normal	0.31322411
TCGA-AA-3660-11	CRC	Normal	0.323267016
TCGA-AA-3663-11	CRC	Normal	0.316637336
TCGA-AA-3712-11	CRC	Normal	0.337586517
TCGA-AA-3713-11	CRC	Normal	0.381641674
TCGA-AC-A23H-11	BRCA	Normal	0.182091354
TCGA-AC-A2FB-11	BRCA	Normal	0.202825421
TCGA-AC-A2FF-11	BRCA	Normal	0.288951284
TCGA-AC-A2FM-11	BRCA	Normal	0.149360638
TCGA-AF-2689-11	CRC	Normal	0.308453534
TCGA-AF-2691-11	CRC	Normal	0.308428559
TCGA-AF-2692-11	CRC	Normal	0.312771376
TCGA-AF-3400-11	CRC	Normal	0.451168037
TCGA-AF-5654-11	CRC	Normal	0.403007544
TCGA-AG-3725-11	CRC	Normal	0.282260892
TCGA-AG-3731-11	CRC	Normal	0.273661562
TCGA-AG-3732-11	CRC	Normal	0.293577094
TCGA-AG-3742-11	CRC	Normal	0.252035308
TCGA-AH-6643-11	CRC	Normal	0.330702765
TCGA-AJ-A3NC-11	UCEC	Normal	0.270807852
TCGA-AJ-A3NE-11	UCEC	Normal	0.126551256
TCGA-AJ-A3NH-11	UCEC	Normal	0.279689694
TCGA-AX-A05Y-11	UCEC	Normal	0.19810467
TCGA-AX-A0IZ-11	UCEC	Normal	0.210559674
TCGA-AX-A0J0-11	UCEC	Normal	0.27360791
TCGA-AX-A2HC-11	UCEC	Normal	0.167722104
TCGA-AX-A2HD-11	UCEC	Normal	0.235239743
TCGA-AZ-6598-11	CRC	Normal	0.328229857
TCGA-AZ-6599-11	CRC	Normal	0.352449382
TCGA-AZ-6600-11	CRC	Normal	0.343333638
TCGA-AZ-6603-11	CRC	Normal	0.299908633
TCGA-AZ-6605-11	CRC	Normal	0.24330864
TCGA-B0-4700-11	KIRC	Normal	0.084329166
TCGA-B0-4712-11	KIRC	Normal	0.195801968
TCGA-B0-5402-11	KIRC	Normal	0.073055396
TCGA-B0-5690-11	KIRC	Normal	0.131220095
TCGA-B0-5691-11	KIRC	Normal	0.096863435
TCGA-B0-5694-11	KIRC	Normal	0.096844529
TCGA-B0-5696-11	KIRC	Normal	0.096209452
TCGA-B0-5697-11	KIRC	Normal	0.130051031
TCGA-B0-5699-11	KIRC	Normal	0.109690526
TCGA-B0-5701-11	KIRC	Normal	0.140580612
TCGA-B0-5703-11	KIRC	Normal	0.130604543
TCGA-B0-5705-11	KIRC	Normal	0.13011157
TCGA-B0-5706-11	KIRC	Normal	0.185941671
TCGA-B0-5709-11	KIRC	Normal	0.087667572
TCGA-B0-5711-11	KIRC	Normal	0.175222355
TCGA-B0-5712-11	KIRC	Normal	0.098117348
TCGA-B2-5636-11	KIRC	Normal	0.142244461
TCGA-B2-5641-11	KIRC	Normal	0.186180972
TCGA-B8-4619-11	KIRC	Normal	0.043414582
TCGA-B8-4620-11	KIRC	Normal	0.091864258
TCGA-B8-4622-11	KIRC	Normal	0.14697452
TCGA-B8-5549-11	KIRC	Normal	0.196341266
TCGA-B8-5552-11	KIRC	Normal	0.235827209
TCGA-B9-4115-11	KIRP	Normal	0.11340287
TCGA-BC-A10Q-11	LIHC	Normal	0.118588038
TCGA-BC-A10R-11	LIHC	Normal	0.129784842
TCGA-BC-A10T-11	LIHC	Normal	0.094389509
TCGA-BC-A10U-11	LIHC	Normal	0.167115059
TCGA-BC-A10W-11	LIHC	Normal	0.104677263
TCGA-BC-A10X-11	LIHC	Normal	0.151460074
TCGA-BC-A10Y-11	LIHC	Normal	0.089261425
TCGA-BC-A10Z-11	LIHC	Normal	0.090741883
TCGA-BC-A110-11	LIHC	Normal	0.130832644
TCGA-BC-A216-11	LIHC	Normal	0.223322514
TCGA-BD-A2L6-11	LIHC	Normal	0.103167151
TCGA-BD-A3EP-11	LIHC	Normal	0.100351345
TCGA-BG-A2AD-11	UCEC	Normal	0.1517851
TCGA-BG-A3EW-11	UCEC	Normal	0.159098197
TCGA-BG-A3PP-11	UCEC	Normal	0.229456319
TCGA-BH-A0AU-11	BRCA	Normal	0.235214271
TCGA-BH-A0AY-11	BRCA	Normal	0.165834605
TCGA-BH-A0AZ-11	BRCA	Normal	0.294987632
TCGA-BH-A0B3-11	BRCA	Normal	0.196135633
TCGA-BH-A0B7-11	BRCA	Normal	0.364297821
TCGA-BH-A0BA-11	BRCA	Normal	0.227483644
TCGA-BH-A0BC-11	BRCA	Normal	0.201304338
TCGA-BH-A0BJ-11	BRCA	Normal	0.299396284
TCGA-BH-A0BM-11	BRCA	Normal	0.207782694
TCGA-BH-A0BQ-11	BRCA	Normal	0.323319467
TCGA-BH-A0BS-11	BRCA	Normal	0.309062645
TCGA-BH-A0BT-11	BRCA	Normal	0.220377292
TCGA-BH-A0BV-11	BRCA	Normal	0.283248102
TCGA-BH-A0BW-11	BRCA	Normal	0.350448198
TCGA-BH-A0BZ-11	BRCA	Normal	0.137636841
TCGA-BH-A0C0-11	BRCA	Normal	0.196027867
TCGA-BH-A0C3-11	BRCA	Normal	0.265736398
TCGA-BH-A0DG-11	BRCA	Normal	0.332159856
TCGA-BH-A0DH-11	BRCA	Normal	0.204254971
TCGA-BH-A0DK-11	BRCA	Normal	0.299949233
TCGA-BH-A0DL-11	BRCA	Normal	0.219931286
TCGA-BH-A0DO-11	BRCA	Normal	0.267246269
TCGA-BH-A0DP-11	BRCA	Normal	0.246691452
TCGA-BH-A0DQ-11	BRCA	Normal	0.283943819
TCGA-BH-A0DT-11	BRCA	Normal	0.302057299
TCGA-BH-A0DV-11	BRCA	Normal	0.227645099
TCGA-BH-A0DZ-11	BRCA	Normal	0.311773691
TCGA-BH-A0E0-11	BRCA	Normal	0.245395982
TCGA-BH-A0E1-11	BRCA	Normal	0.318937084
TCGA-BH-A0H5-11	BRCA	Normal	0.308240809
TCGA-BH-A0H7-11	BRCA	Normal	0.290755885
TCGA-BH-A0H9-11	BRCA	Normal	0.202258203
TCGA-BH-A0HA-11	BRCA	Normal	0.408393895
TCGA-BH-A0HK-11	BRCA	Normal	0.158642821
TCGA-BH-A18J-11	BRCA	Normal	0.186128801
TCGA-BH-A18K-11	BRCA	Normal	0.216977916
TCGA-BH-A18L-11	BRCA	Normal	0.15266538
TCGA-BH-A18M-11	BRCA	Normal	0.232938705
TCGA-BH-A18N-11	BRCA	Normal	0.235687466
TCGA-BH-A18P-11	BRCA	Normal	0.18114597
TCGA-BH-A18Q-11	BRCA	Normal	0.286722339
TCGA-BH-A18R-11	BRCA	Normal	0.279578382
TCGA-BH-A18S-11	BRCA	Normal	0.179481066
TCGA-BH-A18U-11	BRCA	Normal	0.275081122
TCGA-BH-A18V-11	BRCA	Normal	0.232764348
TCGA-BH-A1EN-11	BRCA	Normal	0.208751463
TCGA-BH-A1ET-11	BRCA	Normal	0.240641069
TCGA-BH-A1EU-11	BRCA	Normal	0.248658347
TCGA-BH-A1EV-11	BRCA	Normal	0.242948859
TCGA-BH-A1EW-11	BRCA	Normal	0.315000076
TCGA-BH-A1F0-11	BRCA	Normal	0.182406739
TCGA-BH-A1F2-11	BRCA	Normal	0.197464072
TCGA-BH-A1F6-11	BRCA	Normal	0.160550643
TCGA-BH-A1F8-11	BRCA	Normal	0.259209626
TCGA-BH-A1FB-11	BRCA	Normal	0.201194236
TCGA-BH-A1FC-11	BRCA	Normal	0.159659379
TCGA-BH-A1FD-11	BRCA	Normal	0.178594412
TCGA-BH-A1FE-11	BRCA	Normal	0.384224129
TCGA-BH-A1FG-11	BRCA	Normal	0.244167107
TCGA-BH-A1FH-11	BRCA	Normal	0.221492308
TCGA-BH-A1FJ-11	BRCA	Normal	0.212199206
TCGA-BH-A1FM-11	BRCA	Normal	0.261440484
TCGA-BH-A1FN-11	BRCA	Normal	0.256347461
TCGA-BH-A1FR-11	BRCA	Normal	0.21170145
TCGA-BH-A1FU-11	BRCA	Normal	0.210017764
TCGA-BH-A203-11	BRCA	Normal	0.239271315
TCGA-BH-A204-11	BRCA	Normal	0.160344148
TCGA-BH-A208-11	BRCA	Normal	0.313454641
TCGA-BH-A209-11	BRCA	Normal	0.249020342
TCGA-BJ-A28R-11	THCA	Normal	0.229487868
TCGA-BJ-A28W-11	THCA	Normal	0.193200308
TCGA-BJ-A28X-11	THCA	Normal	0.283630032
TCGA-BJ-A290-11	THCA	Normal	0.127042205
TCGA-BJ-A2N7-11	THCA	Normal	0.160524015
TCGA-BJ-A2N8-11	THCA	Normal	0.181690434
TCGA-BJ-A2N9-11	THCA	Normal	0.166770771
TCGA-BJ-A2NA-11	THCA	Normal	0.143925137
TCGA-BJ-A3PR-11	THCA	Normal	0.311354329
TCGA-BJ-A3PU-11	THCA	Normal	0.164291949
TCGA-BK-A4ZD-11	UCEC	Normal	0.309363911
TCGA-BL-A13J-11	BLCA	Normal	0.19353192
TCGA-BQ-5875-11	KIRP	Normal	0.11980838
TCGA-BQ-5877-11	KIRP	Normal	0.051276994
TCGA-BQ-5878-11	KIRP	Normal	0.079783304
TCGA-BQ-5879-11	KIRP	Normal	0.066598098
TCGA-BQ-5882-11	KIRP	Normal	0.077326247
TCGA-BQ-5884-11	KIRP	Normal	0.060053314
TCGA-BQ-5887-11	KIRP	Normal	0.10890443
TCGA-BQ-5888-11	KIRP	Normal	0.128493667
TCGA-BQ-5890-11	KIRP	Normal	0.084244234
TCGA-BQ-5891-11	KIRP	Normal	0.096413791
TCGA-BQ-5894-11	KIRP	Normal	0.090156868
TCGA-BQ-7044-11	KIRP	Normal	0.098981605
TCGA-BQ-7045-11	KIRP	Normal	0.070110123
TCGA-BQ-7046-11	KIRP	Normal	0.079864051
TCGA-BQ-7051-11	KIRP	Normal	0.139770152
TCGA-BQ-7055-11	KIRP	Normal	0.127843949
TCGA-BQ-7059-11	KIRP	Normal	0.080170374
TCGA-BQ-7061-11	KIRP	Normal	0.164415696
TCGA-BR-6453-11	STAD	Normal	0.250033249
TCGA-BR-6454-11	STAD	Normal	0.318446189
TCGA-BR-6457-11	STAD	Normal	0.223452875
TCGA-BR-6458-11	STAD	Normal	0.334424673
TCGA-BR-6564-11	STAD	Normal	0.275744769
TCGA-BR-6802-11	STAD	Normal	0.244619544
TCGA-BR-6852-11	STAD	Normal	0.425150513
TCGA-BR-7704-11	STAD	Normal	0.197358042
TCGA-BR-7715-11	STAD	Normal	0.320195853
TCGA-BR-7716-11	STAD	Normal	0.382684715
TCGA-BR-7717-11	STAD	Normal	0.350911396
TCGA-BR-7851-11	STAD	Normal	0.315995814
TCGA-BT-A20N-11	BLCA	Normal	0.20862527
TCGA-BT-A20Q-11	BLCA	Normal	0.214587373
TCGA-BT-A20R-11	BLCA	Normal	0.179508692
TCGA-BT-A20U-11	BLCA	Normal	0.44299305
TCGA-BT-A20W-11	BLCA	Normal	0.31195891
TCGA-BT-A2LA-11	BLCA	Normal	0.322747216
TCGA-BT-A2LB-11	BLCA	Normal	0.323970746
TCGA-CG-5720-11	STAD	Normal	0.313066394
TCGA-CG-5721-11	STAD	Normal	0.22393623
TCGA-CG-5722-11	STAD	Normal	0.26200258
TCGA-CG-5728-11	STAD	Normal	0.340064959
TCGA-CG-5730-11	STAD	Normal	0.235238922
TCGA-CG-5733-11	STAD	Normal	0.263061781
TCGA-CG-5734-11	STAD	Normal	0.251975844
TCGA-CH-5761-11	PRAD	Normal	0.236295111
TCGA-CH-5767-11	PRAD	Normal	0.259029346
TCGA-CH-5768-11	PRAD	Normal	0.219874066
TCGA-CH-5769-11	PRAD	Normal	0.406886904
TCGA-CJ-5672-11	KIRC	Normal	0.150650846
TCGA-CJ-5676-11	KIRC	Normal	0.079626139
TCGA-CJ-5677-11	KIRC	Normal	0.100280406
TCGA-CJ-5678-11	KIRC	Normal	0.105926027
TCGA-CJ-5679-11	KIRC	Normal	0.099658784
TCGA-CJ-5680-11	KIRC	Normal	0.195609589
TCGA-CJ-5681-11	KIRC	Normal	0.323999713
TCGA-CJ-5689-11	KIRC	Normal	0.123404118
TCGA-CJ-6030-11	KIRC	Normal	0.108916146
TCGA-CJ-6033-11	KIRC	Normal	0.179512408
TCGA-CU-A0YN-11	BLCA	Normal	0.444395523
TCGA-CU-A0YR-11	BLCA	Normal	0.281327519
TCGA-CV-6933-11	HNSC	Normal	0.117292621
TCGA-CV-6934-11	HNSC	Normal	0.290698836
TCGA-CV-6935-11	HNSC	Normal	0.348208476
TCGA-CV-6936-11	HNSC	Normal	0.318462219
TCGA-CV-6938-11	HNSC	Normal	0.268111253
TCGA-CV-6939-11	HNSC	Normal	0.099520996
TCGA-CV-6943-11	HNSC	Normal	0.385956539
TCGA-CV-6955-11	HNSC	Normal	0.303302346
TCGA-CV-6956-11	HNSC	Normal	0.287867343
TCGA-CV-6959-11	HNSC	Normal	0.276799789
TCGA-CV-6960-11	HNSC	Normal	0.44096831
TCGA-CV-6961-11	HNSC	Normal	0.364100368
TCGA-CV-6962-11	HNSC	Normal	0.366823465
TCGA-CV-7091-11	HNSC	Normal	0.116987011
TCGA-CV-7097-11	HNSC	Normal	0.061429202
TCGA-CV-7101-11	HNSC	Normal	0.442390547
TCGA-CV-7103-11	HNSC	Normal	0.365643868
TCGA-CV-7177-11	HNSC	Normal	0.398956777
TCGA-CV-7178-11	HNSC	Normal	0.182425599
TCGA-CV-7183-11	HNSC	Normal	0.33926107
TCGA-CV-7235-11	HNSC	Normal	0.216992069
TCGA-CV-7238-11	HNSC	Normal	0.137530976
TCGA-CV-7242-11	HNSC	Normal	0.434537632
TCGA-CV-7245-11	HNSC	Normal	0.157455097
TCGA-CV-7250-11	HNSC	Normal	0.318573716
TCGA-CV-7252-11	HNSC	Normal	0.385301792
TCGA-CV-7255-11	HNSC	Normal	0.349721268
TCGA-CV-7261-11	HNSC	Normal	0.424823603
TCGA-CV-7406-11	HNSC	Normal	0.218453361
TCGA-CV-7416-11	HNSC	Normal	0.341488947
TCGA-CV-7423-11	HNSC	Normal	0.423074072
TCGA-CV-7424-11	HNSC	Normal	0.344196225
TCGA-CV-7425-11	HNSC	Normal	0.419079602
TCGA-CV-7432-11	HNSC	Normal	0.163749399
TCGA-CV-7434-11	HNSC	Normal	0.208122412
TCGA-CV-7437-11	HNSC	Normal	0.44653899
TCGA-CV-7438-11	HNSC	Normal	0.406240166
TCGA-CV-7440-11	HNSC	Normal	0.31855038
TCGA-CW-5580-11	KIRC	Normal	0.161763727
TCGA-CW-5581-11	KIRC	Normal	0.099369376
TCGA-CW-5584-11	KIRC	Normal	0.129757022
TCGA-CW-5585-11	KIRC	Normal	0.080968442
TCGA-CW-5587-11	KIRC	Normal	0.115770556
TCGA-CW-5589-11	KIRC	Normal	0.148419935
TCGA-CW-5591-11	KIRC	Normal	0.11181489
TCGA-CW-6087-11	KIRC	Normal	0.148186202
TCGA-CW-6088-11	KIRC	Normal	0.22527968
TCGA-CW-6090-11	KIRC	Normal	0.121746087
TCGA-CZ-4863-11	KIRC	Normal	0.233085882
TCGA-CZ-4864-11	KIRC	Normal	0.108943442
TCGA-CZ-5451-11	KIRC	Normal	0.09247134
TCGA-CZ-5452-11	KIRC	Normal	0.196465745
TCGA-CZ-5453-11	KIRC	Normal	0.174453129
TCGA-CZ-5454-11	KIRC	Normal	0.18316498
TCGA-CZ-5455-11	KIRC	Normal	0.174293877
TCGA-CZ-5456-11	KIRC	Normal	0.184289666
TCGA-CZ-5457-11	KIRC	Normal	0.179668144
TCGA-CZ-5458-11	KIRC	Normal	0.17123276
TCGA-CZ-5461-11	KIRC	Normal	0.190221034
TCGA-CZ-5462-11	KIRC	Normal	0.183432396
TCGA-CZ-5463-11	KIRC	Normal	0.150595353
TCGA-CZ-5465-11	KIRC	Normal	0.194992468
TCGA-CZ-5466-11	KIRC	Normal	0.057966176
TCGA-CZ-5467-11	KIRC	Normal	0.116188038
TCGA-CZ-5468-11	KIRC	Normal	0.162817261
TCGA-CZ-5469-11	KIRC	Normal	0.180097808
TCGA-CZ-5470-11	KIRC	Normal	0.163637175
TCGA-CZ-5982-11	KIRC	Normal	0.095183412
TCGA-CZ-5984-11	KIRC	Normal	0.094078263
TCGA-CZ-5985-11	KIRC	Normal	0.094460388
TCGA-CZ-5986-11	KIRC	Normal	0.166194502
TCGA-CZ-5987-11	KIRC	Normal	0.114582715
TCGA-CZ-5988-11	KIRC	Normal	0.123759736
TCGA-CZ-5989-11	KIRC	Normal	0.171587218
TCGA-DD-A113-11	LIHC	Normal	0.10464233
TCGA-DD-A114-11	LIHC	Normal	0.195137987
TCGA-DD-A116-11	LIHC	Normal	0.120975378
TCGA-DD-A118-11	LIHC	Normal	0.12192118
TCGA-DD-A119-11	LIHC	Normal	0.145732492
TCGA-DD-A11A-11	LIHC	Normal	0.125292029
TCGA-DD-A11B-11	LIHC	Normal	0.12734591
TCGA-DD-A11C-11	LIHC	Normal	0.152363638
TCGA-DD-A11D-11	LIHC	Normal	0.108561852
TCGA-DD-A1EB-11	LIHC	Normal	0.138731733
TCGA-DD-A1EC-11	LIHC	Normal	0.13088608
TCGA-DD-A1EE-11	LIHC	Normal	0.107885363
TCGA-DD-A1EG-11	LIHC	Normal	0.12133877
TCGA-DD-A1EH-11	LIHC	Normal	0.132887291
TCGA-DD-A1EI-11	LIHC	Normal	0.205491925
TCGA-DD-A1EJ-11	LIHC	Normal	0.156998084
TCGA-DD-A1EL-11	LIHC	Normal	0.116044957
TCGA-DD-A39V-11	LIHC	Normal	0.107097423
TCGA-DD-A39W-11	LIHC	Normal	0.147586577
TCGA-DD-A39X-11	LIHC	Normal	0.176633616
TCGA-DD-A39Z-11	LIHC	Normal	0.169998396
TCGA-DD-A3A1-11	LIHC	Normal	0.141982338
TCGA-DD-A3A2-11	LIHC	Normal	0.126096783
TCGA-DD-A3A3-11	LIHC	Normal	0.188703809
TCGA-DD-A3A4-11	LIHC	Normal	0.217710932
TCGA-DD-A3A5-11	LIHC	Normal	0.245030316
TCGA-DD-A3A6-11	LIHC	Normal	0.171420728
TCGA-DD-A3A8-11	LIHC	Normal	0.143029557
TCGA-DI-A2QY-11	UCEC	Normal	0.234368777
TCGA-DO-A1JZ-11	THCA	Normal	0.162883242
TCGA-DZ-6131-11	KIRP	Normal	0.145601949
TCGA-DZ-6132-11	KIRP	Normal	0.15931667
TCGA-DZ-6133-11	KIRP	Normal	0.081459944
TCGA-DZ-6134-11	KIRP	Normal	0.102055309
TCGA-E2-A153-11	BRCA	Normal	0.27545789
TCGA-E2-A15I-11	BRCA	Normal	0.198254778
TCGA-E2-A15K-11	BRCA	Normal	0.187157855
TCGA-E2-A15M-11	BRCA	Normal	0.156119295
TCGA-E2-A1BC-11	BRCA	Normal	0.203251285
TCGA-E2-A1IG-11	BRCA	Normal	0.254113261
TCGA-E2-A1L7-11	BRCA	Normal	0.318830926
TCGA-E2-A1LB-11	BRCA	Normal	0.352894899
TCGA-E2-A1LH-11	BRCA	Normal	0.262439572
TCGA-E8-A2JQ-11	THCA	Normal	0.33202529
TCGA-E9-A1N4-11	BRCA	Normal	0.36816506
TCGA-E9-A1N5-11	BRCA	Normal	0.423906228
TCGA-E9-A1N6-11	BRCA	Normal	0.301583758
TCGA-E9-A1N9-11	BRCA	Normal	0.263897514
TCGA-E9-A1NA-11	BRCA	Normal	0.151543551
TCGA-E9-A1ND-11	BRCA	Normal	0.23429764
TCGA-E9-A1NG-11	BRCA	Normal	0.226511304
TCGA-E9-A1R7-11	BRCA	Normal	0.155633489
TCGA-E9-A1RB-11	BRCA	Normal	0.260161035
TCGA-E9-A1RD-11	BRCA	Normal	0.168568271
TCGA-E9-A1RH-11	BRCA	Normal	0.174659338
TCGA-EJ-7115-11	PRAD	Normal	0.208913785
TCGA-EJ-7123-11	PRAD	Normal	0.101651316
TCGA-EJ-7125-11	PRAD	Normal	0.235998516
TCGA-EJ-7314-11	PRAD	Normal	0.241623522
TCGA-EJ-7315-11	PRAD	Normal	0.175567481
TCGA-EJ-7317-11	PRAD	Normal	0.240223338
TCGA-EJ-7321-11	PRAD	Normal	0.209372148
TCGA-EJ-7327-11	PRAD	Normal	0.312124519
TCGA-EJ-7328-11	PRAD	Normal	0.147656048
TCGA-EJ-7330-11	PRAD	Normal	0.149044494
TCGA-EJ-7331-11	PRAD	Normal	0.229635605
TCGA-EJ-7781-11	PRAD	Normal	0.163540143
TCGA-EJ-7782-11	PRAD	Normal	0.164923726
TCGA-EJ-7783-11	PRAD	Normal	0.131779207
TCGA-EJ-7784-11	PRAD	Normal	0.256958177
TCGA-EJ-7785-11	PRAD	Normal	0.16974256
TCGA-EJ-7786-11	PRAD	Normal	0.12981568
TCGA-EJ-7789-11	PRAD	Normal	0.162781357
TCGA-EJ-7792-11	PRAD	Normal	0.158083465
TCGA-EJ-7793-11	PRAD	Normal	0.20010048
TCGA-EJ-7794-11	PRAD	Normal	0.184890859
TCGA-EJ-7797-11	PRAD	Normal	0.223905852
TCGA-EJ-A8FO-11	PRAD	Normal	0.178288431
TCGA-EL-A3GZ-11	THCA	Normal	0.169241628
TCGA-EL-A3H1-11	THCA	Normal	0.111338041
TCGA-EL-A3H2-11	THCA	Normal	0.174809948
TCGA-EL-A3H7-11	THCA	Normal	0.188651338
TCGA-EL-A3MW-11	THCA	Normal	0.149402597
TCGA-EL-A3MX-11	THCA	Normal	0.118782952
TCGA-EL-A3MY-11	THCA	Normal	0.161361013
TCGA-EL-A3N2-11	THCA	Normal	0.128100864
TCGA-EL-A3N3-11	THCA	Normal	0.347103524
TCGA-EL-A3T0-11	THCA	Normal	0.218286813
TCGA-EL-A3T1-11	THCA	Normal	0.178331192
TCGA-EL-A3T2-11	THCA	Normal	0.178260579
TCGA-EL-A3T3-11	THCA	Normal	0.150568052
TCGA-EL-A3T6-11	THCA	Normal	0.20006057
TCGA-EL-A3T7-11	THCA	Normal	0.150560762
TCGA-EL-A3T8-11	THCA	Normal	0.119765043
TCGA-EL-A3TA-11	THCA	Normal	0.139852381
TCGA-EL-A3TB-11	THCA	Normal	0.13672303
TCGA-EL-A3ZG-11	THCA	Normal	0.146537473
TCGA-EL-A3ZH-11	THCA	Normal	0.153059924
TCGA-EL-A3ZK-11	THCA	Normal	0.215504864
